69517,99,0.01,0.02,1.01,-0.02,-0.02,-0.02,20.94,-4832.00,
69522,1024,0.01,0.02,1.01,0.03,0.03,0.03,20.94,-4800.00,
69526,4,0.01,0.02,0.99,0.08,0.08,0.08,20.94,-4816.00,
69530,4,0.01,0.02,0.99,-0.08,-0.08,-0.08,20.94,-4816.00,
69538,1024,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4816.00,
69543,4,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4832.00,
69547,4,0.02,0.02,1.01,-0.02,-0.02,-0.02,20.94,-4848.00,
69551,861,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4816.00,
69556,1024,0.01,0.02,1.00,-0.03,-0.03,-0.03,20.94,-4832.00,
69560,4,0.01,0.02,1.00,0.08,0.08,0.08,20.94,-4800.00,
69564,4,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4784.00,
69569,1024,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
69573,1024,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
69581,4,0.01,0.02,1.00,-0.06,-0.06,-0.06,20.94,-4816.00,
69585,1024,0.01,0.02,0.99,-0.11,-0.11,-0.11,20.94,-4800.00,
69590,1024,0.02,0.02,1.01,-0.08,-0.08,-0.08,20.94,-4816.00,
69594,4,0.01,0.02,1.00,-0.11,-0.11,-0.11,20.94,-4816.00,
69598,124,0.02,0.02,0.99,0.11,0.11,0.11,20.94,-4832.00,
69603,1024,0.01,0.02,0.99,-0.10,-0.10,-0.10,20.94,-4784.00,
69607,1024,0.01,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4832.00,
69611,4,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4816.00,
69616,489,0.01,0.02,1.01,-0.13,-0.13,-0.13,20.94,-4848.00,
69624,1024,0.01,0.03,1.00,0.07,0.07,0.07,20.94,-4816.00,
69628,4,0.01,0.02,1.00,0.11,0.11,0.11,20.94,-4800.00,
69633,621,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4816.00,
69637,1024,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4800.00,
69641,1024,0.02,0.02,1.01,-0.05,-0.05,-0.05,20.94,-4848.00,
69646,4,0.02,0.02,0.98,0.18,0.18,0.18,20.94,-4816.00,
69650,847,0.01,0.03,1.00,0.03,0.03,0.03,20.94,-4832.00,
69654,1024,0.02,0.03,0.99,-0.21,-0.21,-0.21,20.94,-4832.00,
69659,4,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
69667,896,0.02,0.02,1.00,0.08,0.08,0.08,20.94,-4848.00,
69671,1024,0.02,0.02,1.01,0.00,0.00,0.00,20.94,-4784.00,
69675,833,0.02,0.03,1.00,0.11,0.11,0.11,20.94,-4816.00,
69680,4,0.01,0.03,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
69684,1024,0.01,0.03,1.01,-0.14,-0.14,-0.14,20.94,-4800.00,
69688,1024,0.01,0.03,1.01,0.08,0.08,0.08,20.94,-4784.00,
69693,688,0.01,0.03,1.00,0.02,0.02,0.02,20.94,-4816.00,
69697,4,0.01,0.03,1.00,0.08,0.08,0.08,20.94,-4832.00,
69707,1024,0.01,0.02,0.99,-0.03,-0.03,-0.03,20.94,-4816.00,
69711,20,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4768.00,
69715,600,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4800.00,
69720,1024,0.01,0.03,1.00,0.05,0.05,0.05,20.94,-4816.00,
69724,1024,0.01,0.02,0.99,-0.08,-0.08,-0.08,20.94,-4816.00,
69728,118,0.02,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4800.00,
69733,1024,0.01,0.02,1.00,-0.15,-0.15,-0.15,20.94,-4832.00,
69737,1024,0.01,0.03,1.01,-0.14,-0.14,-0.14,20.94,-4832.00,
69741,1024,0.02,0.02,1.00,-0.02,-0.02,-0.02,20.94,-4832.00,
69750,1024,0.02,0.02,0.99,0.07,0.07,0.07,20.94,-4800.00,
69754,1024,0.01,0.03,1.00,-0.17,-0.17,-0.17,20.94,-4784.00,
69758,1024,0.01,0.02,1.00,0.07,0.07,0.07,20.94,-4800.00,
69763,197,0.02,0.02,1.00,0.04,0.04,0.04,20.94,-4768.00,
69767,1024,0.01,0.03,0.99,0.11,0.11,0.11,20.94,-4816.00,
69771,1024,0.02,0.02,0.99,0.05,0.05,0.05,20.94,-4816.00,
69776,1024,0.01,0.03,0.99,0.00,0.00,0.00,20.94,-4816.00,
69780,241,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4800.00,
69784,1024,0.01,0.02,1.00,0.04,0.04,0.04,20.94,-4816.00,
69792,1024,0.02,0.02,1.00,0.07,0.07,0.07,20.94,-4816.00,
69797,313,0.01,0.03,1.01,-0.13,-0.13,-0.13,20.94,-4800.00,
69801,1024,0.02,0.02,0.99,-0.01,-0.01,-0.01,20.94,-4800.00,
69805,1024,0.01,0.02,1.00,-0.07,-0.07,-0.07,20.94,-4800.00,
69810,871,0.01,0.03,1.01,0.12,0.12,0.12,20.94,-4816.00,
69814,590,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4848.00,
69818,1024,0.02,0.02,1.00,0.03,0.03,0.03,20.94,-4816.00,
69823,1024,0.02,0.02,1.00,0.01,0.01,0.01,20.94,-4800.00,
69831,724,0.01,0.02,1.00,0.07,0.07,0.07,20.94,-4816.00,
69835,1024,0.01,0.02,1.00,0.06,0.06,0.06,20.94,-4832.00,
69840,1024,0.02,0.02,1.00,0.05,0.05,0.05,20.94,-4832.00,
69844,692,0.02,0.02,0.99,-0.06,-0.06,-0.06,20.94,-4832.00,
69848,1024,0.01,0.03,0.99,0.08,0.08,0.08,20.94,-4816.00,
69853,1024,0.01,0.03,1.00,0.02,0.02,0.02,20.94,-4816.00,
69857,1024,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4832.00,
69861,547,0.02,0.02,1.00,0.02,0.02,0.02,20.94,-4832.00,
69865,1024,0.01,0.02,1.00,-0.04,-0.04,-0.04,20.94,-4816.00,
69874,1024,0.01,0.02,1.00,0.05,0.05,0.05,20.94,-4832.00,
69878,520,0.01,0.02,1.01,0.12,0.12,0.12,20.94,-4816.00,
69882,1024,0.01,0.02,1.00,0.05,0.05,0.05,20.94,-4848.00,
69887,1024,0.01,0.02,1.00,0.05,0.05,0.05,20.94,-4800.00,
69891,1024,0.01,0.03,1.00,0.16,0.16,0.16,20.94,-4800.00,
69895,379,0.02,0.02,1.00,-0.10,-0.10,-0.10,20.94,-4816.00,
69899,1024,0.01,0.03,1.00,0.02,0.02,0.02,20.94,-4816.00,
69904,1024,0.02,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4800.00,
69908,1024,0.01,0.02,1.00,0.06,0.06,0.06,20.94,-4816.00,
69917,1024,0.01,0.02,1.01,0.12,0.12,0.12,20.94,-4832.00,
69921,1024,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4816.00,
69925,1024,0.01,0.03,1.01,0.03,0.03,0.03,20.94,-4816.00,
69929,307,0.01,0.02,1.01,0.01,0.01,0.01,20.94,-4800.00,
69934,1024,0.01,0.02,1.00,0.03,0.03,0.03,20.94,-4832.00,
69938,1024,0.01,0.03,1.01,0.08,0.08,0.08,20.94,-4784.00,
69942,989,0.01,0.03,1.00,0.14,0.14,0.14,20.94,-4832.00,
69947,384,0.01,0.03,1.01,-0.14,-0.14,-0.14,20.94,-4800.00,
69951,1024,0.02,0.02,1.01,-0.03,-0.03,-0.03,20.94,-4816.00,
69959,893,0.01,0.02,1.00,0.02,0.02,0.02,20.94,-4848.00,
69964,438,0.02,0.03,1.00,0.14,0.14,0.14,20.94,-4832.00,
69968,1024,0.02,0.03,0.99,0.11,0.11,0.11,20.94,-4800.00,
69972,1024,0.02,0.02,0.99,0.02,0.02,0.02,20.94,-4816.00,
69977,636,0.02,0.01,1.00,-0.12,-0.12,-0.12,20.94,-4816.00,
69981,522,0.02,0.02,1.01,0.05,0.05,0.05,20.94,-4832.00,
69985,1024,0.01,0.02,1.00,-0.02,-0.02,-0.02,20.94,-4800.00,
69990,1024,0.02,0.02,1.02,-0.01,-0.01,-0.01,20.94,-4848.00,
69998,473,0.02,0.03,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
70002,1024,0.01,0.02,1.00,-0.10,-0.10,-0.10,20.94,-4848.00,
70006,1024,0.02,0.02,0.99,-0.03,-0.03,-0.03,20.94,-4816.00,
70011,153,0.01,0.03,1.01,0.04,0.04,0.04,20.94,-4832.00,
70015,871,0.01,0.02,1.01,0.04,0.04,0.04,20.94,-4784.00,
70020,1024,0.01,0.02,1.00,0.00,0.00,0.00,20.94,-4800.00,
70024,1024,0.01,0.03,1.00,-0.07,-0.07,-0.07,20.94,-4832.00,
70028,4,0.02,0.03,1.01,0.08,0.08,0.08,20.94,-4816.00,
70032,1024,0.02,0.02,1.01,0.05,0.05,0.05,20.94,-4784.00,
70041,1024,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4784.00,
70045,4,0.01,0.02,0.99,-0.09,-0.09,-0.09,20.94,-4832.00,
70049,1024,0.01,0.02,0.98,-0.14,-0.14,-0.14,20.94,-4816.00,
70054,1024,0.02,0.02,1.00,-0.10,-0.10,-0.10,20.94,-4816.00,
70058,1024,0.02,0.02,1.01,-0.10,-0.10,-0.10,20.94,-4816.00,
70062,4,0.01,0.03,1.00,-0.02,-0.02,-0.02,20.94,-4832.00,
70067,1024,0.02,0.02,1.00,0.07,0.07,0.07,20.94,-4816.00,
70071,1024,0.01,0.02,1.01,-0.15,-0.15,-0.15,20.94,-4816.00,
70075,865,0.02,0.03,0.99,0.06,0.06,0.06,20.94,-4800.00,
70083,1024,0.01,0.03,1.00,0.04,0.04,0.04,20.94,-4800.00,
70088,1024,0.02,0.03,1.00,0.07,0.07,0.07,20.94,-4816.00,
70092,736,0.01,0.03,0.99,-0.08,-0.08,-0.08,20.94,-4816.00,
70096,4,0.02,0.03,1.00,-0.24,-0.24,-0.24,20.94,-4800.00,
70101,1024,0.01,0.02,1.00,0.04,0.04,0.04,20.94,-4816.00,
70105,1024,0.01,0.02,1.01,-0.13,-0.13,-0.13,20.94,-4816.00,
70109,413,0.01,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4816.00,
70114,116,0.02,0.02,0.99,-0.04,-0.04,-0.04,20.94,-4816.00,
70122,1024,0.02,0.03,0.99,-0.08,-0.08,-0.08,20.94,-4816.00,
70126,146,0.02,0.03,1.00,-0.06,-0.06,-0.06,20.94,-4832.00,
70131,157,0.02,0.03,1.00,-0.13,-0.13,-0.13,20.94,-4848.00,
70135,1024,0.02,0.02,1.00,-0.12,-0.12,-0.12,20.94,-4800.00,
70139,1024,0.01,0.02,1.01,-0.15,-0.15,-0.15,20.94,-4816.00,
70144,4,0.02,0.03,1.00,0.06,0.06,0.06,20.94,-4816.00,
70148,264,0.01,0.02,1.00,0.05,0.05,0.05,20.94,-4800.00,
70152,1024,0.01,0.03,1.01,0.00,0.00,0.00,20.94,-4832.00,
70157,1024,0.01,0.03,1.00,-0.04,-0.04,-0.04,20.94,-4816.00,
70165,161,0.01,0.02,1.00,0.04,0.04,0.04,20.94,-4832.00,
70169,1024,0.01,0.03,0.99,-0.04,-0.04,-0.04,20.94,-4816.00,
70174,991,0.01,0.02,1.00,-0.11,-0.11,-0.11,20.94,-4816.00,
70178,4,0.02,0.02,0.99,0.05,0.05,0.05,20.94,-4800.00,
70182,345,0.01,0.02,1.01,0.04,0.04,0.04,20.94,-4800.00,
70186,1024,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4784.00,
70191,689,0.02,0.03,1.00,-0.10,-0.10,-0.10,20.94,-4816.00,
70195,4,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4800.00,
70199,541,0.01,0.02,1.00,-0.16,-0.16,-0.16,20.94,-4784.00,
70207,643,0.01,0.03,1.00,0.05,0.05,0.05,20.94,-4832.00,
70212,4,0.01,0.03,0.99,-0.15,-0.15,-0.15,20.94,-4784.00,
70216,605,0.01,0.02,0.99,-0.11,-0.11,-0.11,20.94,-4784.00,
70220,1024,0.01,0.02,1.00,-0.07,-0.07,-0.07,20.94,-4800.00,
70225,229,0.01,0.03,1.00,-0.02,-0.02,-0.02,20.94,-4832.00,
70229,4,0.01,0.02,1.00,0.05,0.05,0.05,20.94,-4816.00,
70233,946,0.02,0.02,0.99,0.01,0.01,0.01,20.94,-4848.00,
70238,1024,0.02,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4768.00,
70246,4,0.01,0.02,0.99,-0.18,-0.18,-0.18,20.94,-4800.00,
70250,963,0.01,0.03,0.99,-0.01,-0.01,-0.01,20.94,-4784.00,
70255,1024,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4768.00,
70259,4,0.02,0.02,1.00,0.03,0.03,0.03,20.94,-4800.00,
70263,4,0.02,0.02,0.99,-0.02,-0.02,-0.02,20.94,-4816.00,
70268,1024,0.02,0.02,1.00,-0.17,-0.17,-0.17,20.94,-4816.00,
70272,1024,0.01,0.03,1.01,-0.11,-0.11,-0.11,20.94,-4800.00,
70276,4,0.01,0.02,1.00,0.08,0.08,0.08,20.94,-4816.00,
70281,4,0.02,0.03,1.00,0.17,0.17,0.17,20.94,-4816.00,
70289,1024,0.01,0.03,1.00,-0.14,-0.14,-0.14,20.94,-4816.00,
70293,4,0.01,0.02,1.00,0.11,0.11,0.11,20.94,-4800.00,
70297,4,0.01,0.03,1.00,0.00,0.00,0.00,20.94,-4816.00,
70302,1024,0.02,0.02,1.00,0.14,0.14,0.14,20.94,-4816.00,
70306,1024,0.02,0.02,1.01,0.00,0.00,0.00,20.94,-4832.00,
70310,4,0.01,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4768.00,
70315,4,0.02,0.03,1.01,0.02,0.02,0.02,20.94,-4800.00,
70319,1024,0.01,0.02,1.01,-0.16,-0.16,-0.16,20.94,-4800.00,
70323,831,0.01,0.03,1.00,0.09,0.09,0.09,20.94,-4816.00,
70332,230,0.02,0.03,0.99,0.02,0.02,0.02,20.94,-4816.00,
70336,1024,0.02,0.02,1.00,-0.09,-0.09,-0.09,20.94,-4784.00,
70340,838,0.01,0.02,1.00,-0.14,-0.14,-0.14,20.94,-4816.00,
70345,4,0.01,0.03,1.00,-0.06,-0.06,-0.06,20.94,-4800.00,
70349,814,0.02,0.02,1.00,-0.02,-0.02,-0.02,20.94,-4800.00,
70353,1024,0.01,0.02,0.99,0.02,0.02,0.02,20.94,-4784.00,
70358,710,0.01,0.02,0.99,-0.13,-0.13,-0.13,20.94,-4816.00,
70362,4,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4784.00,
70367,1024,0.01,0.03,0.99,-0.08,-0.08,-0.08,20.94,-4832.00,
70375,432,0.02,0.02,1.01,0.05,0.05,0.05,20.94,-4832.00,
70379,4,0.02,0.03,1.00,0.10,0.10,0.10,20.94,-4848.00,
70384,1024,0.02,0.02,1.00,0.06,0.06,0.06,20.94,-4784.00,
70388,1024,0.02,0.03,1.01,-0.07,-0.07,-0.07,20.94,-4800.00,
70392,181,0.01,0.02,1.00,-0.17,-0.17,-0.17,20.94,-4800.00,
70397,4,0.02,0.03,1.00,-0.05,-0.05,-0.05,20.94,-4816.00,
70401,1024,0.01,0.03,0.99,0.00,0.00,0.00,20.94,-4816.00,
70405,1024,0.01,0.02,1.00,0.04,0.04,0.04,20.94,-4800.00,
70410,4,0.02,0.02,0.99,0.01,0.01,0.01,20.94,-4816.00,
70418,1024,0.01,0.02,1.01,-0.04,-0.04,-0.04,20.94,-4816.00,
70422,1024,0.01,0.02,1.00,-0.05,-0.05,-0.05,20.94,-4832.00,
70427,4,0.02,0.03,1.00,-0.02,-0.02,-0.02,20.94,-4848.00,
70431,329,0.01,0.03,0.99,0.01,0.01,0.01,20.94,-4832.00,
70435,1024,0.01,0.03,0.99,0.01,0.01,0.01,20.94,-4800.00,
70440,1024,0.02,0.02,0.99,-0.08,-0.08,-0.08,20.94,-4832.00,
70444,4,0.01,0.02,1.00,0.08,0.08,0.08,20.94,-4800.00,
70448,658,0.01,0.03,0.99,-0.09,-0.09,-0.09,20.94,-4816.00,
70456,1024,0.01,0.02,0.99,-0.08,-0.08,-0.08,20.94,-4784.00,
70461,4,0.01,0.02,1.01,-0.11,-0.11,-0.11,20.94,-4800.00,
70465,713,0.01,0.02,1.01,-0.21,-0.21,-0.21,20.94,-4832.00,
70469,1024,0.01,0.02,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
70474,960,0.01,0.02,1.01,-0.05,-0.05,-0.05,20.94,-4832.00,
70478,4,0.02,0.02,0.98,0.01,0.01,0.01,20.94,-4800.00,
70482,1024,0.02,0.03,1.01,0.11,0.11,0.11,20.94,-4816.00,
70487,1024,0.01,0.03,1.00,0.09,0.09,0.09,20.94,-4816.00,
70491,775,0.02,0.01,1.00,-0.09,-0.09,-0.09,20.94,-4800.00,
70499,1024,0.02,0.02,1.00,0.11,0.11,0.11,20.94,-4816.00,
70503,1024,0.01,0.03,0.98,0.07,0.07,0.07,20.94,-4768.00,
70508,789,0.02,0.03,1.00,0.05,0.05,0.05,20.94,-4800.00,
70513,4,0.01,0.02,1.00,-0.16,-0.16,-0.16,20.94,-4800.00,
70517,1024,0.01,0.02,1.01,-0.07,-0.07,-0.07,20.94,-4816.00,
70521,1024,0.02,0.02,0.99,-0.26,-0.26,-0.26,20.94,-4816.00,
70526,396,0.01,0.03,1.00,-0.11,-0.11,-0.11,20.94,-4816.00,
70530,272,0.01,0.02,1.00,-0.25,-0.25,-0.25,20.94,-4800.00,
70534,1024,0.01,0.03,1.00,-0.08,-0.08,-0.08,20.94,-4816.00,
70542,362,0.02,0.02,1.01,0.13,0.13,0.13,20.94,-4816.00,
70547,300,0.02,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4800.00,
70551,1024,0.01,0.03,1.00,-0.09,-0.09,-0.09,20.94,-4784.00,
70555,1024,0.01,0.02,1.00,-0.02,-0.02,-0.02,20.94,-4816.00,
70560,55,0.01,0.02,1.01,0.10,0.10,0.10,20.94,-4800.00,
70564,523,0.02,0.02,1.01,-0.03,-0.03,-0.03,20.94,-4784.00,
70568,1024,0.01,0.03,0.99,0.15,0.15,0.15,20.94,-4784.00,
70573,1024,0.02,0.03,1.00,-0.05,-0.05,-0.05,20.94,-4800.00,
70581,606,0.01,0.02,1.00,-0.10,-0.10,-0.10,20.94,-4800.00,
70585,1024,0.01,0.02,1.00,-0.03,-0.03,-0.03,20.94,-4816.00,
70590,1024,0.01,0.03,1.00,-0.02,-0.02,-0.02,20.94,-4800.00,
70594,4,0.02,0.03,0.99,-0.08,-0.08,-0.08,20.94,-4832.00,
70598,918,0.01,0.02,0.99,-0.05,-0.05,-0.05,20.94,-4784.00,
70602,1024,0.02,0.02,1.00,-0.11,-0.11,-0.11,20.94,-4784.00,
70607,1024,0.01,0.02,1.01,-0.02,-0.02,-0.02,20.94,-4768.00,
70611,4,0.01,0.02,1.00,-0.22,-0.22,-0.22,20.94,-4800.00,
70615,1024,0.01,0.03,1.00,0.03,0.03,0.03,20.94,-4816.00,
70624,930,0.02,0.03,1.00,0.02,0.02,0.02,20.94,-4816.00,
70628,4,0.01,0.03,1.00,0.04,0.04,0.04,20.94,-4784.00,
70632,1024,0.01,0.02,1.00,-0.16,-0.16,-0.16,20.94,-4784.00,
70637,1024,0.01,0.02,1.00,-0.04,-0.04,-0.04,20.94,-4800.00,
70641,608,0.01,0.02,1.00,0.08,0.08,0.08,20.94,-4784.00,
70645,4,0.02,0.03,0.99,0.13,0.13,0.13,20.94,-4784.00,
70650,1024,0.01,0.02,1.00,-0.09,-0.09,-0.09,20.94,-4768.00,
70654,1024,0.01,0.02,1.00,-0.17,-0.17,-0.17,20.94,-4832.00,
70658,268,0.01,0.02,1.01,0.09,0.09,0.09,20.94,-4816.00,
70667,1024,0.01,0.02,1.01,0.10,0.10,0.10,20.94,-4784.00,
70671,1024,0.01,0.02,0.99,0.04,0.04,0.04,20.94,-4800.00,
70675,4,0.01,0.02,0.99,0.02,0.02,0.02,20.94,-4848.00,
70680,4,0.01,0.02,1.00,-0.01,-0.01,-0.01,20.94,-4784.00,
70684,1024,0.02,0.02,1.00,-0.12,-0.12,-0.12,20.94,-4816.00,
70688,1024,0.02,0.03,1.00,0.10,0.10,0.10,20.94,-4800.00,
70692,4,0.01,0.03,0.99,-0.12,-0.12,-0.12,20.94,-4816.00,
70697,18,0.02,0.03,0.99,0.05,0.05,0.05,20.94,-4816.00,
70701,1024,0.01,0.03,0.99,-0.08,-0.08,-0.08,20.94,-4816.00,
70709,4,0.01,0.03,1.01,0.02,0.02,0.02,20.94,-4816.00,
70714,101,0.01,0.02,1.01,0.10,0.10,0.10,20.94,-4832.00,
70718,1024,0.02,0.03,1.00,-0.02,-0.02,-0.02,20.94,-4784.00,
70722,1024,0.01,0.02,0.99,-0.02,-0.02,-0.02,20.94,-4816.00,
70727,5,0.01,0.02,0.99,0.01,0.01,0.01,20.94,-4832.00,
70731,504,0.02,0.02,1.00,0.02,0.02,0.02,20.94,-4768.00,
70735,1024,0.01,0.02,1.00,-0.18,-0.18,-0.18,20.94,-4800.00,
